file,totalNotes,rule_1,rule_2,rule_3,rule_4,rule_5,rule_6,rule_7,rule_8,rule_9,rule_10,rule_11,rule_12
QmP4fkq8WxG1NDeszzm2VPijTJ9NBNqqSxoXrRroAqgjPB_output.musicxml,121,1668,700,1703,103,560,70,48,12,9,53,52,50
QmP5btdYV2U86PQDPW4Dj8w68pztCYEmWbC1rvz35vcG7y_output.musicxml,71,1382,653,1317,79,461,47,42,9,2,32,32,16
QmP5xWNNeMU1U3zqs7qn51qkzqzxBot5odFSVP1DiZSdmX_output.musicxml,143,484,392,383,111,387,68,38,7,0,0,0,13
QmP66esocPvNfdfGS3rWNYRYfpQjuJohbCK6fsXTmTd3Zm_output.musicxml,203,3872,1958,3785,250,1352,123,94,28,10,137,86,111
QmPALUL6Dhqk7RaHqdrQexUrqv23hqzBHsy39H2NuNXJ1v_output.musicxml,66,1268,605,1212,73,399,35,30,3,0,5,20,20
QmPBJrXdAegDpKovdSZtxpg6LgVrYfXFgpRfgvcyYo9oMW_output.musicxml,139,2736,1274,2688,146,925,71,44,14,3,0,24,41
QmPCgAW2siJZcdFHaQ3sn4W4BBMr6mLMM5zmDhc5ujpifJ_output.musicxml,216,4830,2155,4807,241,1545,124,106,27,4,28,12,71
QmPDC4AmyT9UxzRSyunrJvWBTSQqSxY7vQML5c9Pjkjkjf_output.musicxml,186,3188,1513,2952,220,1131,109,79,14,5,46,6,94
QmPdNj73Dq2PYNypnzJ7mHYv7Fdqgji7K4d2shzxdm8TAj_output.musicxml,157,2808,1292,2697,157,980,90,60,13,5,84,64,62
QmPe1dSwLH9HYj96AVZi1YGtvu4zQww7w5rWhRuPvA6SgR_output.musicxml,226,6650,3005,6279,277,2453,134,118,38,14,130,108,125
QmPEAbzTWqqkHzh3GZfkYBqcDVxJU7AiwWMdRUQyUd7Wbz_output.musicxml,162,3108,1512,2731,176,1087,97,79,15,6,63,50,72
QmPEE6pCuQr2TxkQj3EHTNvwsjB6QxYgSNG87csaVy5kKS_output.musicxml,184,4252,1903,4152,214,1431,107,89,18,5,117,40,108
QmPEyw6mSx7XHVaVTYVnA23DsmzrDCRhpbL2UQisA6gu5g_output.musicxml,147,1616,724,1307,114,582,64,43,11,0,10,4,36
QmPFah33rpvQBcziJf8ptXW88XRPavoBxentzoUySXjX3k_output.musicxml,93,1580,794,1509,98,573,50,44,12,5,66,24,46
QmPG3wndXQwifHcuDEJ9dMMcdqajRe1HcMWPkthpdKpAjm_output.musicxml,223,3096,1455,2762,225,1297,94,69,10,1,30,16,67
QmPGzK36vxRbPH9qRWzhmsgTPQ79bkizx7kowmaU962Hoo_output.musicxml,811,13666,7307,12128,759,5743,382,260,55,19,281,250,208
QmPhfdB2F1fuTvJKK1ErNLn1eJA3ytuwmnvTYFqb6uRBx9_output.musicxml,87,3754,1139,3697,100,799,51,35,13,5,34,18,52
QmPHxqFKexV9VGh9mE31ppsbK8CF4e7g2cmi3bgMn8krdq_output.musicxml,91,566,363,361,66,299,32,20,3,0,0,0,22
QmPijCgttL4uVsR3v58HAx8UqDMXTGDPHkHiEAZxGJswDW_output.musicxml,267,1832,1254,1202,156,639,114,60,9,1,48,14,66
QmPijEubWiSFJXyVFCzT4hXb6xBb6Nct5HMkSjEqJVnUCg_output.musicxml,65,1094,606,1058,64,357,39,26,4,2,5,8,30
QmPiwjQTkj6Y63sufoWqw34TGvjSrBUWDxJ8NYgrgb1we3_output.musicxml,172,2640,1373,2304,179,1073,96,87,19,13,80,60,54
QmPJ1LK9V2VPZZ8Tx4N1hZqFzrJaNwz7e3Lu3uVishgzAY_output.musicxml,55,1102,531,1090,66,347,39,38,10,5,31,26,25
QmPJ4N4Qx7B1cMK2ji78Ttjb6KamRRbJ3f3K5QvypjWPjT_output.musicxml,147,1662,843,1503,142,585,73,39,8,6,77,40,72
QmPjM9PAdXN6PHRK5mTfcWhcZaBxZpSHHQzm7WxAbusWp9_output.musicxml,116,2628,1248,2507,141,884,69,63,10,3,78,34,67
QmPjR9kahLCn1uZxqvdeDSdsAHnuy78GDqioP1tTNgGXF7_output.musicxml,145,2030,992,1793,146,795,73,42,10,1,79,48,52
QmPjsZJGBRE6YuW4X8dsBADJwk696dMgePqBwHY1P5oJ6k_output.musicxml,290,3998,1903,3591,281,1476,156,101,21,8,36,34,80
QmPKNc9XcLAwks4WPNPShyWVZMG5hpVc4pro8AGyxLU7WW_output.musicxml,184,3710,1892,3640,221,1310,126,110,24,11,77,82,72
QmPLFoS9ojtfzGuo4yTkwJrPkBCuvBz9TKibQwhugQhoh7_output.musicxml,164,2956,1560,2991,193,1029,101,106,20,5,35,32,73
QmPLo2QhZWKd7Yorgbh8118vJNhFL4MfhbyFD4Y5e6EtmE_output.musicxml,61,1258,651,1177,70,402,39,31,14,4,29,20,29
QmPMJ4XYUbjJ4wJHq8CYejjpMbefErSBKcNriGNRr1cGjw_output.musicxml,578,5854,2808,5351,481,2230,252,159,31,0,0,0,140
QmPmjKw2pWvLT2nc2BiLzskFkBV1vmGx86znDZBM5cjU2S_output.musicxml,74,1452,677,1438,78,461,39,30,5,0,18,4,27
QmPmkjvdnAzN2ehpQXBaRaq2aZmZGaZc3oubLDVdsTCS1G_output.musicxml,111,542,386,366,79,286,61,43,2,0,0,0,13
QmPN33rhQdY1whESGzWYCLKWovLpSvKguxL35FFYTPwXuE_output.musicxml,119,586,458,443,96,375,60,29,5,0,25,32,19
QmPnnX2bMxvDuCiZ34M3BEjoU4A3XV7zBHwT6ge4w9fuRp_output.musicxml,94,1572,856,1555,96,506,51,49,14,1,18,32,21
QmPNon3UoEeZk5bLqkCU2HUtdEDkPxTb35hbJt1yFQPege_output.musicxml,152,1772,904,1646,130,696,69,44,7,1,28,24,52
QmPo8Dvx7LpoQP8TtPkcjrStLKDBCzD99rHfXAtwHbLL37_output.musicxml,137,2798,1369,2702,164,907,76,66,19,6,75,36,88
QmPqdY5VfKTTeLTiqiTZipB44aHnYZPZ56K1kojX35efJp_output.musicxml,137,452,353,400,87,241,57,16,5,0,0,0,14
QmPRkPN5Q6jGPRRoX1znvWhmLvPSRMTMDZ3VDs5G54g3Gx_output.musicxml,251,1096,830,810,190,859,106,52,14,6,57,52,60
QmPSCDfQFjuM8iiBoxgCMrn69QpkPrDKyHx8ncyDbtCQwV_output.musicxml,145,658,445,439,107,548,63,38,5,3,33,36,20
QmPsxWeow3wLZ5nZTuBnkQyFUNTRYmvcFwwR8QbzCpnK6N_output.musicxml,195,3824,1789,3681,224,1415,102,81,21,6,70,36,124
QmPSZ2wm3KsndgSjytfcWJkhneGo2Cmb4vzySLetQy5hjj_output.musicxml,185,636,497,499,135,441,68,34,6,0,0,0,17
QmPSZCJdkDuEfhVucwwYB7NMrTNBJ4iNBWyqGfgwRFKPas_output.musicxml,101,2398,1081,2433,107,748,67,61,12,3,68,60,52
QmPtc8QrtyuCvivmY5HfnNU3drZ8GxEUTjXsNfPc4U1nLK_output.musicxml,206,3818,1740,3617,225,1390,125,105,27,12,50,24,84
QmPtDFZW5t618GmDcu1Ky1wRyjNqk2B4p4wx3SpPsumUg8_output.musicxml,115,2108,1083,2019,134,741,76,81,20,2,0,4,35
QmPtqcwUndt3y6EoXmGB7VFThYnA2SeA5Gtsw34VmbqNB6_output.musicxml,160,4924,2237,4833,206,1541,114,107,23,1,15,8,72
QmPTy5LPxPifkFMdC6NTPEZNP6yrcqFsu8xHqNvCwKToSh_output.musicxml,202,3604,1787,3328,230,1311,119,105,23,9,151,108,137
QmPU5HtHHRaarvfgBXmY4hvqJZzbUF4j2QkN2fS6uHt9cw_output.musicxml,163,4144,1782,4122,174,1203,102,81,19,8,68,92,68
QmPUMV7dYUoNqzjkbMA4zXZcTaHxhLZV7g36kMVzA42GiR_output.musicxml,127,2852,1378,2837,148,867,79,65,15,3,41,62,57
QmPuPDeoWVrAKnu9kJ4nd5Z52Ln4LPsUmuuCXPKvPdtB9k_output.musicxml,186,3998,1719,3811,205,1361,91,65,17,9,71,54,86
QmPvgtPzEjPX5EyyZr8SkFAZQ6iGZoJwGdG433PW3apeer_output.musicxml,190,1530,894,1135,140,575,72,41,9,2,40,16,47
QmPvH2Yv71vGJXGTVpn6Uvr3LmH2n7ys7gzwxnRxMkgG2F_output.musicxml,186,3626,1736,3508,201,1266,114,72,22,10,73,96,56
QmPvvLaDT4R5KASquGbHTCcynHwGURZFwQs55ARVVoBgFD_output.musicxml,104,2558,1239,2422,135,827,58,52,10,5,40,34,51
QmPw6n4dpu8R5Ff63Uxh8CETeJ3Yhjge6pzSYqdd5WBuRs_output.musicxml,180,2964,1580,3019,199,1006,121,102,21,3,25,26,60
QmPwwv9iaPZH6tXp9wM7xrfpwUX4zH47C2FtFs36GCaruq_output.musicxml,157,1458,912,1128,106,368,67,35,8,2,43,34,41
QmPx4FZ2KpqymPkkvnXP5THCJwcVMmHg2w7JXbETdNjdYZ_output.musicxml,112,2488,1074,2469,121,744,63,42,11,2,23,8,47
QmPyY89oD2AtxMRCFjTraiScXLtakxRdXmHFKzfgyRqz6H_output.musicxml,138,2306,1111,2112,151,808,82,46,13,6,81,84,65
QmS23424CGCW3LHyJD7QwyZ1u2cVD8DnpE7QmLR6BGCLTT_output.musicxml,76,266,195,172,49,171,26,14,2,2,6,4,10
QmS3qMj7Uc4575tc1D11bx5WLxwhMhRf1FNC6jFDWsKPsX_output.musicxml,242,4096,2062,3834,258,1388,137,107,20,8,106,104,82
QmS5scSgYk7hmLj9ajPjJVA9kDxyWy3H3hPqjpCgPJ1LuR_output.musicxml,172,2884,1491,2751,201,1043,105,82,18,4,41,24,78
QmS7Ej1U9u9o8S2eHevV2Wm2ShghSrBg3UUWLSGVP8ewuD_output.musicxml,142,3268,1509,3140,157,1023,84,68,21,15,92,66,70
QmS7jkrsezwymnbkpQFjXn1h2wFAW3ErgEF8jBrK8HoXXn_output.musicxml,133,2944,1427,2887,161,953,83,66,17,12,67,44,70
QmS7oqjy2W8pWNDY2UVNspdAuEUunPoxArzQaZBPgptXK1_output.musicxml,69,2792,1044,2722,90,784,42,30,8,1,40,28,52
QmS89pWj1TrwowP2BSJLk8cN9r77xYLGw36HnDvCWvUQ6w_output.musicxml,209,1562,1080,1032,136,648,75,35,8,0,59,12,57
QmSA4QczSErjJKGwLx4naGL7MkaLej8nKxadrS1tu6wznb_output.musicxml,133,1780,910,1642,136,678,76,53,8,5,40,28,49
QmSdmK73xqTKYhXntGM6ZpWq6LNKeUdnPeDTZcru9F4c9u_output.musicxml,91,2034,999,2014,112,709,61,61,18,7,50,30,51
QmSdsiY97pBbCC8r4oYUWjVz41Z9QcK3qaJqReGXmru6id_output.musicxml,135,926,484,919,92,248,62,39,9,2,36,34,43
QmSdt7HyKQe85xAZXCSobWvhxy3qEdwmhoiT4pSdNtfHVN_output.musicxml,123,2026,1036,1829,138,736,76,72,16,10,69,60,48
QmSDVDZ6CWRg1qHs9CSrSYk6G7gpCZA3uWfNULbSRNHWNE_output.musicxml,132,2292,1200,2312,145,782,80,68,16,3,10,20,50
QmSE8wXobu7UdaXjUyXHXDhkNPJhDmXU1hDNdpPaQYVfou_output.musicxml,188,3242,1637,3107,196,1351,102,83,18,4,59,58,53
QmSeRKqRuKXBjPxtYgaYjK6dEPY2VohdgDnj6YDX9h3afr_output.musicxml,188,4448,1978,4300,210,1391,111,98,28,15,84,56,92
QmSesXw4zLLUwPsdh4RfUgmLF3EKpCsx47HbnCzH9fM6qa_output.musicxml,86,1314,708,1238,91,487,53,50,13,0,0,4,21
QmSExDRzefgikKSP94wC9wEwyr7PY9hofpHsgMsSeY4YBx_output.musicxml,160,2156,1076,1860,154,813,80,60,16,5,33,38,59
QmSfar7Lm59KcPzuAqbMT8ckHLJQEXuRkHZ3jPokmKtxQ3_output.musicxml,76,1328,617,1206,85,452,40,30,6,3,47,30,56
QmSft56KUb2qhygYg7EyUMZQPer1LXui2pHViqgzgbCAkT_output.musicxml,119,2422,1046,2311,133,849,78,56,13,8,93,84,84
QmSG1W4sFS49KaVEb2ugL8BR8WoNakwooR9LpnGPjkrqWA_output.musicxml,123,2678,1272,2544,157,846,78,59,18,2,5,12,55
QmSgyP4ghQ4YgcHAuQPb5MrcCHfA72qqMD4MPJg9TkyTHt_output.musicxml,141,3128,1417,3069,168,974,88,74,17,1,30,8,68
QmShfLGqbS3SSLa9KS2zrKvD1RQMLv1n11u5EgDXHwHh2i_output.musicxml,290,2518,1723,1763,204,1019,109,61,9,0,25,12,65
QmSHpTuudg7YvnUwa6rUjnnpVt2FSD7GJvfNoE86cPLp2G_output.musicxml,282,1826,1084,1523,211,835,118,89,18,0,15,14,58
QmShQcTzCwq5tpj4yKSPTCUS2hT8FAdi4u61jmByY7iKqN_output.musicxml,85,1204,618,1127,82,358,51,41,5,5,37,56,32
QmSi5gRqR8ggSvaAJmpX3rL6C8kqQzCF5jKoikjY4JZjQn_output.musicxml,1306,11446,6677,7842,913,4119,477,238,57,4,97,52,274
QmSijurpxV9o2Hmqo5t7VPkRp1SgsVKqGraH8vTcMT6BP5_output.musicxml,190,4750,2150,4745,211,1506,119,107,32,4,92,66,83
QmSJnTNed2aebpvHDSZrGPR9WozxpJsUJPqZfESAiuFcvQ_output.musicxml,213,3994,1788,3785,230,1385,109,76,17,10,101,72,94
QmSJP3veuJnQ22cvzJYzcCUC9pdt6E81cqKfpSEUFWSEzm_output.musicxml,324,4974,2432,4565,322,1699,178,135,30,8,169,144,157
QmSJyc98MPbMSx7Dyqfueyyubbin9AX9xfoZXFJrjmTYyN_output.musicxml,75,1668,766,1565,83,522,46,35,8,4,40,32,34
QmSM9ALjN3SmY7fxQeUqtLdeNywxyokzTqrJzt9jN6ir7W_output.musicxml,63,1124,555,1021,61,346,32,22,4,2,23,16,36
QmSmnZrH8NqeEzRYZQg5SLwwPKmRFazJbd24eyggUXFTPw_output.musicxml,138,424,328,342,90,299,55,40,5,5,43,38,31
QmSmRYy83VHfcKTh6MV4ngdBHXS9LCZ14eu5jxVGsLiCeA_output.musicxml,100,2264,1045,2183,112,718,61,62,15,0,10,8,40
QmSMzpcosHajGUiyizQcGEZLhQatZVeS53CXPHeaGvktf1_output.musicxml,672,6626,3429,5463,536,2397,308,179,42,1,30,28,189
QmSPfRV2jt4MM7t3tAUmxCtrTmtS6cAShg8BVAw9zqdcoJ_output.musicxml,172,2882,1518,2683,176,1306,89,69,13,6,25,8,57
QmSPyUKYrFrsSFkWmZQeVYuCvJ9d39iaZ7EaNJmHrsiEvN_output.musicxml,171,3382,1656,3207,215,1089,105,89,24,6,97,56,80
QmSQ4jrCsjLcRq9wtWQx5Kw4sCaHHyffy2rCroDsyYvipT_output.musicxml,162,2918,1433,2734,182,1015,95,62,18,7,108,52,101
QmSqDkxTtXH34jhdPenBgWDRWhoGJoj1WTRNfzD13PKde2_output.musicxml,119,1788,918,1707,133,638,73,44,10,6,84,52,67
QmSQkRshLL5y5SuWPqD8p4JeoLPy4XkjRJguJsUct9tRSJ_output.musicxml,189,3872,1791,3593,200,1105,122,91,22,2,47,36,79
QmSqmkogX2hEeGSVf9GV9hwGhaoEMPGmramYG9KLGuRPzM_output.musicxml,203,3298,1740,3343,214,1121,123,114,21,5,24,24,57
QmSqmVpp4BJwwta9X7XUvrbU57DRWEM8hmir63d9RCHEAn_output.musicxml,115,2834,1328,2758,127,856,67,52,12,4,41,34,51
QmSreZ7oWfpv2bXCsDe3aUWVLDpLvpDL7X8rKvDeipxM32_output.musicxml,155,894,564,754,116,493,71,37,3,2,76,50,58
QmSSpMwcpf1Kh1pPm5gZxD7FvHD2yfTYf7B4zthMu6fDKM_output.musicxml,76,206,193,192,55,137,32,18,2,1,5,8,8
QmSsrNUR1YrCCcukpeRWc4XJ6ujRpgEB2gGe6mPyHiX5jQ_output.musicxml,141,2304,1201,2266,150,842,86,79,21,3,88,54,53
QmSsZMEVv52RCz3WkZLPUPQ41ZKTv9NsDPMbMGT14fnqRu_output.musicxml,73,1290,683,1240,78,473,41,33,6,4,39,28,32
QmSTdxMvMqwFtoxTnEnLjWmd8ymDZEWdfNVX3gmuEfdost_output.musicxml,410,2926,1757,2190,308,1302,155,85,20,2,61,38,62
QmSUaNPTAJbcN6SnK4KVMEDQiVy6ZcGQqgh9h8EJadRjFp_output.musicxml,69,368,253,297,38,150,33,20,7,2,10,4,15
QmSuPZnheDFXZmkpoCpReVAZYMiELVJjB25dvNDKdNxXaK_output.musicxml,74,194,165,169,42,110,39,17,3,1,15,12,9
QmSV6d1gXmHqhiLS2zXY5RBJnNEjUUAvomvtu5JEnPsqjz_output.musicxml,115,2510,1196,2405,141,847,65,56,17,5,69,44,52
QmSvMB3MEV5U1GyKd3skvJ5L7CqDju75Ls7gx4tM5gDAb8_output.musicxml,155,2378,1174,2190,173,859,85,66,12,4,30,44,49
QmSVqbWFjZY4a5cT6aBZGoHAuCm8WyXeYpGiUjTRXK96ma_output.musicxml,217,4232,2077,4062,258,1532,137,105,22,9,101,42,120
QmSW7TsWCdnotSrT3cs3mQhNyeeU9SESVj5Giumtxhp9RB_output.musicxml,104,286,232,244,59,187,47,26,4,0,32,12,26
QmSwkuaqnbaVKGJXq9YtgSXz1H2wDMCGbaGLkeVxdmMJSC_output.musicxml,216,4414,2220,4177,232,1635,143,122,25,5,71,76,67
QmSWnswrQ1YDUhurfCB4xt8MkDiZk9fUtFgKdwWG6VuHVj_output.musicxml,95,362,294,292,69,277,39,27,5,0,0,0,13
QmSxrfKWxx1AiNpej7HY1Wzj2y8kUt2VfTq9roK9zneWBC_output.musicxml,188,2654,1413,2443,191,1090,104,78,9,7,117,98,86
QmSYryt1KCLhZCWzoJ5xqkgPYRpbeRksnnzKSMNP6t4xxq_output.musicxml,1126,14330,8139,11611,1070,8376,492,299,61,15,152,112,317
QmT1LE5BenVA9h7VuDJkibro1BkEozvVZWHXntwkuuR7kJ_output.musicxml,159,2578,1248,2333,165,1148,84,75,12,6,84,64,61
QmT1ouGRXADqCsRBTYfUA4Yktyr2WbBoz3zB1UvASJikZQ_output.musicxml,440,4236,2275,3279,389,2293,201,99,21,6,150,100,125
QmT1ufbZbAqZxRYHdmberqtyDSaED46g9wFpzXrJyshVfS_output.musicxml,172,3238,1676,3093,195,1118,108,106,18,12,80,78,96
QmT36T5tEbLBb7bik4hAY5mF8y2DPbqucf4SsHFgQhDaKZ_output.musicxml,1070,9184,5359,6972,818,2849,473,321,62,11,163,110,273
QmT41GoL6F9tR5xQaMEwPFtTu4MA1QGUkbzfXxHSUxn4Mi_output.musicxml,153,2894,1466,2662,163,1031,85,62,18,4,5,12,45
QmT5ADmyq5bJzun5SJ7FExHFxYyWrej3g2wMSHT865W1QY_output.musicxml,78,332,227,267,61,255,35,27,2,0,0,10,9
QmT6WR3CqZGcDBpjaWyuLKi1mYnBBf7mKKQHCDFFSd5Uei_output.musicxml,235,4016,2017,3862,261,1376,139,120,20,7,5,30,77
QmT7f5Gt9FWe6WWTzoZQMCtosY4kCaFeLcT5E7bqqtKi34_output.musicxml,146,3040,1387,2982,171,1003,83,60,17,2,10,8,53
QmT7RczwnDXZZyLXkL1YMWY6VyPVXmcdSZdS2outuAizoA_output.musicxml,271,9224,3945,8991,341,3059,183,121,32,20,176,150,206
QmT8qnbe54wPB9ShLaxG4TzVJaGopvYD4bSemnNCn72939_output.musicxml,94,1426,719,1334,97,517,56,33,6,2,43,44,41
QmT8ZXFDp5PHR44rzpFxZJZiNGaNrLUEt4DLukWieTs8JU_output.musicxml,219,1202,815,969,164,612,89,38,11,4,53,32,52
QmT9py35rZ7BfR2hBzZcmpoy4kmDWSWJCi5qxc3EjT8B7h_output.musicxml,152,4338,1976,4104,179,1333,86,78,24,8,100,38,105
QmTaCZba9wK2MSCTmB71nGnCPG5nW2uWvvPDEsQU5jdHAc_output.musicxml,222,770,597,595,141,436,105,63,13,1,10,30,36
QmTAgEiYsKXLFGhwKWoom1GBcG8eWETaURHQcmYeSYoXks_output.musicxml,74,1226,619,1079,76,473,40,40,9,0,0,12,21
QmTbU2y2dncfGRcgeyXnQVPkrtGgE2WrhxCYUFT2bnXbnW_output.musicxml,34,250,201,162,16,63,15,12,1,0,5,0,7
QmTCFpPTggwNbhh12y14M6A1ftRBL56MAx2UzLjCDRjUbj_output.musicxml,121,434,339,369,71,269,48,17,2,0,5,0,21
QmTCs26ViuVBq1ejoaqME4kA4Km1sEkCbgbwSipwUm6k27_output.musicxml,444,3448,2324,2243,275,660,189,105,19,2,25,20,82
QmTcUfdyJ34JE23K48zK6MoufNejcCpBB3Lx9hBzsEuPd2_output.musicxml,163,1706,931,1577,149,708,75,54,5,2,22,6,56
QmTDCVxxLGBE4ivP51wDbZ2UeH74ESULA99r7yiv5qWPzi_output.musicxml,124,2366,1203,2294,137,790,80,69,9,3,34,46,39
QmTDKGWEcBdWgXD1JNPb6s9Ehre38JyW1iVNDpS9HKyvTV_output.musicxml,201,4392,2153,4229,226,1520,119,115,33,13,102,76,82
QmTe7Z7iYhQm8FxZNSf1mDHLmTTYFiHkhJnGENVPV5nggH_output.musicxml,1259,18140,8801,15078,1026,6989,570,406,69,4,25,42,327
QmTfnhJ2i2JDwi5HTXy4gxapUr2FR96tQQHZWEAE5n9P2y_output.musicxml,88,1630,733,1673,85,542,48,39,10,6,47,50,43
QmTGXDbCTuHVbwGuqofBNZ7BkHiPUQzxzLCVReU4MNRbVq_output.musicxml,334,4222,2266,3679,258,1500,157,116,28,0,10,4,78
QmTHb7SBiKx4psasSjb52ZFnjrS4At4m1qUtnwgZXXAFmT_output.musicxml,1200,15078,8203,12804,1036,6663,601,426,74,14,62,62,247
QmTJcV4dzGUW5A766BpkfUXimyXNwEGD3Ct1AC9h4jtaxh_output.musicxml,320,4608,2522,4324,316,1947,161,105,20,13,142,102,163
QmTJNuJjFE3N5zcoGuBh7kKTcYmTnRPBYH4Kg5uhCFwBb9_output.musicxml,130,2940,1410,2801,160,954,79,68,14,8,91,54,71
QmTjuW8sWKxLdsomyNkQR2yjm36a6R9W3ZwmYMTcXNVDAy_output.musicxml,325,4694,2267,4206,330,1889,175,123,34,5,45,32,127
QmTLoRN1LefC2eHCELpdv3ngdGG2zZfGzjwVh9LNFxGGbe_output.musicxml,154,580,431,434,114,433,64,38,5,2,22,20,24
QmTMgPrqTgLg9TtqbrdtnHEYYX7NZ5zJkVZzUc7XEBt4Zf_output.musicxml,106,1774,870,1667,103,563,57,41,10,5,61,40,47
QmTMoZVD2j5jQHXxAygHU9L4C9jiSKoeDzrC8vRue46tSB_output.musicxml,117,2456,1253,2415,133,828,73,61,10,3,50,66,52
QmTMuhVpaBUAGbDqHEziKtc4kzXnvGday5sGcqfsiDU8uH_output.musicxml,219,4596,2252,4444,272,1557,123,101,21,9,144,86,105
QmTNrUqhrSnR7ShAVkAAk888vPqw6XBj8Jd529MUG4nn5e_output.musicxml,110,1928,958,1789,138,657,62,47,11,4,23,10,55
QmTPjWUJ2sNGq67GrjrsLZj4cZY8CEN2kGbjCzCLjqPM18_output.musicxml,150,3160,1440,3055,175,1094,94,74,19,7,55,58,66
QmTPmBvCqSrpJTdr87B77a5yprLJM1L6p2yUfmpoBSJW43_output.musicxml,79,1220,542,1296,75,361,46,33,9,2,42,16,37
QmTQgm7mx76TfeuRDDWjTyxGAANWkershWpRvksCoujdzy_output.musicxml,61,1218,549,1078,67,405,32,25,11,3,10,4,21
QmTqMtf7v8EtSMCfPXYwr9GwKy8yMaNBr8eioRjFw25BMK_output.musicxml,94,398,297,282,71,297,43,25,4,1,15,4,12
QmTqNRjB66v6xPpKvmAS7eKjqzfoKAnYbcQvYEqouLmDcA_output.musicxml,48,576,266,605,46,235,22,13,4,0,30,14,30
QmTQSWcrdVtXgW3eCvoHM5i33DKm3kFscQ2a2sb37AYEvh_output.musicxml,202,1108,778,800,163,754,83,48,7,2,33,30,39
QmTqXdJxmucij1cYs89y3Yxz8YZSR6dCY35415P3xmXP5v_output.musicxml,86,1530,756,1480,95,488,51,39,7,5,52,30,50
QmTRC3BhzsUprgdJoKSki5vCEbtW5FFaiJ68Pi82F67bwD_output.musicxml,116,2476,1193,2461,124,907,77,70,16,10,65,62,34
QmTrFm3W5yHzoBqDn6q9mWSFzLwZnL7tQm4Tdn5ueTeRXk_output.musicxml,188,2416,1180,2235,176,903,102,66,13,0,54,18,67
QmTRhQSxsDKSk8UUSNoShRUTnmE6qsbKoghUm4byjNW8Ha_output.musicxml,207,4452,2173,4347,237,1522,126,92,22,8,127,88,87
QmTRiZZmCqxNA4ECr8cJdzYx7zhaq3essmRSEDUBpyRaQo_output.musicxml,88,1006,502,796,74,426,39,25,5,0,0,0,26
QmTrna7PSkrNoSWYhPCwTmkjcSQmM15xVfkb1FDqQinVTy_output.musicxml,661,7090,3924,5948,531,3038,288,171,37,17,213,176,165
QmTSdvKcrxc9djLeVRaVNGB82XkFBJZyB91Lphn15Sy7Pc_output.musicxml,119,2456,1235,2329,141,870,76,69,19,10,79,44,54
QmTsQ5XM9YADxfuuEgNJTbd8eTxuqXcT59LbVm1VD5SDRp_output.musicxml,78,1702,699,1612,81,587,39,29,4,1,48,24,60
QmTt7v7myetkuNJV7venpKH1oZwFuuwPJYmGRD4gJhPjCi_output.musicxml,129,2948,1472,2954,134,938,69,63,14,2,5,16,32
QmTtC9JBp5fzMmEAcDPc2DXnwRQkBxSeGUgCZFbnsZmX8L_output.musicxml,116,2518,1186,2400,142,877,79,71,16,7,98,50,85
QmTtKin6T84tm8gDKawe8LakLjhqZCBMe59QZAAgwuomEd_output.musicxml,68,1112,541,1040,62,340,35,21,6,2,22,16,24
QmTtu5VA4AZVkAQaRWqyPuKE7TWfQGAzi26YC7rsp5tj5z_output.musicxml,1173,18210,9564,16256,1060,6210,576,427,104,53,525,418,425
QmTu3F2ZJUuhkTcBrCeod1uCq3eDDaPR3xEQ89iEtYb2PX_output.musicxml,100,1672,853,1527,97,590,48,40,11,3,15,16,38
QmTUJEB5fk7BtAkWa6zYLzGkPpoVufF3dkaGCZqVKiP8oB_output.musicxml,209,4116,2116,3751,236,1576,120,116,20,1,10,0,76
QmTwnWxbefyJgvDzwzkET1M5unmRUzXimBBQt2N665pwzA_output.musicxml,152,3602,1582,3679,179,1106,100,79,20,5,95,90,62
QmTwycHXma72nBrxoZ2f1on5oxsViPz7MchxhdpJ6Kzpoj_output.musicxml,183,3958,1739,3807,203,1339,112,97,27,14,140,120,108
QmTxu1w35LrZ3tXt7vJBnwKr4Bkxs3fXCMfKpUiMYiRM9g_output.musicxml,69,1332,704,1212,78,467,32,30,7,2,0,0,26
QmTY4ZwUTbgZfhuTJGJqfCH9sLo9tq1eNag3fRVmm4dwSc_output.musicxml,109,1884,937,1746,136,679,57,48,13,0,15,12,48
QmTyiReB9czENJBNaiRvwa8NfuGX4cmACvXjbw9JWyD7yu_output.musicxml,130,2756,1251,2686,134,885,68,58,12,6,51,28,52
QmTYjJV5eKd13Dqp15jNNe4gGYkmFkY95zpPqtd5CXcHF2_output.musicxml,141,2910,1505,2860,171,1024,90,84,12,8,95,88,79
QmTYznjdQejiLwNjQAyp9fyq14jNp9icJ75KQGYq3zixCR_output.musicxml,163,2534,1340,2458,192,792,95,73,16,2,23,16,54
QmTyzUGA6peD8ixehYTQivbATZEGeCYVKTkxcoqrphxcXF_output.musicxml,227,1230,803,965,168,652,88,35,10,8,91,26,87
QmTz36yvhT1SdvrSHSSKk3C3fpqrmDt4o2MybdX3V59jHn_output.musicxml,170,3608,1753,3441,208,1244,98,76,17,4,129,68,119
QmTZ8Y5CMhAnhHBz4zKaZwc6zWsrdW4bc5TrK3rWwZSRcc_output.musicxml,118,2632,1114,2565,128,748,69,47,11,9,49,26,46
