file,totalNotes,rule_1,rule_2,rule_3,rule_4,rule_5,rule_6,rule_7,rule_8,rule_9,rule_10,rule_11,rule_12
QmeKQxH78YpabpkgDQkj4DwRTrGQFUNAWSkp99bm4V3G2C_output.musicxml,94,760,384,722,83,337,64,59,4,0,73,50,28
QmeKUPEwVGMgh8bJtBgc5pVPeXyqjfCQ8UAnf78kCbdem8_output.musicxml,140,622,322,381,127,352,122,111,6,0,5,4,45
QmeLJaKJi1RC2TUFssqAyVmmERX1N6V1ZPqiyBz59BMY2z_output.musicxml,1747,17792,9641,16165,1478,6671,963,741,117,41,662,424,481
QmeLoDXpgkSetzLd5nJpvW6aST6i5Z22rF4SpfedGgfWkR_output.musicxml,441,4646,2119,4700,440,1970,315,274,30,2,50,52,198
QmeLUanAjawGXP6D9B4b6hbhfxYb6xNVRkevPsJvDGb3rw_output.musicxml,99,462,240,313,99,274,62,45,6,2,81,52,47
QmeLvEs8Wc6mXjq5EeFKJgQhtRwL2ciZvJQRC8vEhKbqBm_output.musicxml,268,578,349,494,142,495,122,73,20,1,58,16,47
QmeMEGtMyDHeEWgtM57MtMMqBDNxNESjuUEENDfir3PdRv_output.musicxml,152,392,267,297,73,244,64,50,15,2,48,32,15
QmeNUFmSqon2Whk5CWWA2PaYTAV9MTSMbKeE94HaF6h22b_output.musicxml,543,124,243,197,162,372,163,91,44,18,39,62,9
QmeociuBpCFnFrWYE3dPJ7Wf8UkVExjNU2PuERHTHh2rFt_output.musicxml,148,726,387,650,147,431,108,111,4,1,199,94,39
QmepqyjWWUVeZze3uw1n5WP7rmDHBUULWrCjAccrsaP776_output.musicxml,113,498,265,313,116,320,86,72,3,0,20,8,35
QmeqCB8vvryaYzsBaeuhxrsovvMCfVHibtmwtWQZErLJ8Z_output.musicxml,152,624,291,404,145,336,103,122,6,1,174,42,82
QmeQCC62a2AdvVGexDpPhvCD82VkiDoMFQSvNnaQTuCUw9_output.musicxml,52,12,15,18,9,15,18,13,4,0,0,0,0
QmeqUX4eZpCfJoWTQW32vgNZUzoeKvk1CVtx5wPJHrAkDv_output.musicxml,175,700,398,503,172,448,138,136,9,3,196,102,60
QmeQXkhr4tNv8RBapdoxAMvCQYqgotdTM6qyURjX6VRMNc_output.musicxml,128,514,264,350,105,285,76,75,8,0,131,38,63
QmeRbtg8Lr1bYw2uT4XuBQ2ErM1eZXFeM8DRh1AqFxMCuB_output.musicxml,128,90,84,82,36,98,35,21,7,1,0,8,1
QmeRcNfQqRgQswDgLKhoBdaxHA5g3jghFfnDbMXjKGMEqH_output.musicxml,52,350,145,291,33,133,29,18,0,0,16,34,7
QmerkKmyp7ucswLZjiBDeXwUueQJd6fewD5Z5Sr1z4yw1e_output.musicxml,109,1164,517,1088,115,467,66,66,3,0,123,70,71
QmeRoChCBY3ZuKLJmzH86RpN7Y83fwTLSz9HDp2vQb88Ji_output.musicxml,71,476,261,351,73,213,49,40,2,0,88,50,25
QmerVuR5oFvqPm9Z4nJx7GzpqCXC6wyo5ZXofephnZyT6A_output.musicxml,198,44,63,70,49,119,49,20,11,0,10,0,5
QmeRYS4BwKHeWPZfuBDtSxXSPJxUnFYkUutudQbpnEQaDZ_output.musicxml,74,80,65,65,28,78,32,17,0,0,0,0,4
Qmerz4gTSLkq5sUH65Y7D9UC4Xtotzw3s5FkDLhrxCuSRi_output.musicxml,123,424,232,289,118,257,99,90,9,0,68,18,42
QmeSoCf8SgS25PCF9xVDwJmgCLqJqnNsJbiqkEkVgxbX6b_output.musicxml,67,316,175,210,67,176,54,45,2,1,33,12,29
QmeTa4BQqU9zE5jwY7eJmsKqHXh9GZDpQe6QK4hvaro9G7_output.musicxml,140,564,331,367,123,350,102,81,4,0,10,8,31
QmethfoddWpyoESmbuNbfRpmL3S3NiBtcBUbQT7Cz6xUDi_output.musicxml,130,582,349,408,115,304,105,97,3,1,199,104,28
QmeTLvcoF5k9BQrvQw5FWfhnuJnAmHJvxiKGNGf8yGtbhW_output.musicxml,255,1034,570,1066,170,550,201,202,14,3,84,140,76
QmetQeXqSmgrMd6K61s1bcx8kiTsPonLRzMqBPZmmm6Gaz_output.musicxml,741,8144,3743,7022,730,4160,428,295,43,13,280,206,275
QmeTW9sNeTgpKw22igYqJ2V4SGENE76nZU4CMvq3YUb9e9_output.musicxml,106,446,252,348,142,254,81,86,2,1,159,114,53
QmetxYTZT8fkrz7KQGSy899XtMRbFvxmayYq9ngaFJf2dM_output.musicxml,101,98,54,81,40,167,31,16,8,2,5,16,1
QmeUh7UNr8s5kEXgBZWwgEApiHouC9cnpL3t2nEYJNoXLh_output.musicxml,103,440,217,334,86,247,80,66,8,0,10,0,25
QmeUMLZ1CyTEZZZJj3EKf5k9eh7xxSP5sFNoE2qPPZTL2a_output.musicxml,442,146,191,294,175,381,115,76,12,18,91,16,23
QmeuVKNHVdRvUbJKtbZrNggcrezByrD4R4p2Q9bpH29JvE_output.musicxml,288,5940,1958,6173,320,1628,224,225,30,11,320,172,234
QmeuzRsYG4mDs95c8CcB1pnEfSikFiUvb9mdvf5cidNb1m_output.musicxml,68,656,251,622,53,226,43,33,7,1,20,0,23
QmeVQ4rD8iv3G6E7oDsMfukevgdTCUoBjAey9Lt2PwaPvL_output.musicxml,139,578,309,359,145,371,111,109,5,2,162,94,67
QmeVUj9FXnyebHHHKUESmiiVdxsSBJS9jFDHbJfMFBMVNz_output.musicxml,595,4350,2687,3610,646,3424,340,250,20,3,159,118,228
Qmevyk1y2XKoHR3CKtX3XS6S8VZr65jokRbyECn3PPDpLY_output.musicxml,145,1204,558,1121,126,467,105,98,10,4,25,16,42
QmewhuHk1nb3M2z1xpNnZniPpzuPPyEzXDNHjR1cSgcTuK_output.musicxml,1081,3636,2302,2794,524,2430,383,275,59,30,311,172,58
QmeWtHMu39WgEaZNVNNRknHyJpxtovbrD6j7jYdUNAacyv_output.musicxml,142,584,297,446,116,305,129,123,6,0,15,4,31
QmewTWW4FUtoSADvv9NiDGrr8rkasaa4HGTBU2TbeayaeD_output.musicxml,143,530,317,398,135,342,84,70,2,0,125,100,50
QmeX1BEsXiCebaLcE6Mr5xPbxxA97gQGe3j5mwBH5BrbNp_output.musicxml,208,104,132,99,75,208,65,42,3,13,58,12,2
Qmex5Gji25AhZZykzN3rdnAehdmeSEi8ELP7gMuifhbL6k_output.musicxml,154,772,427,647,164,500,120,114,5,0,158,74,54
QmeX9Necb6UZbNNTmAktGWG8k6z7xfMZy8meaAchj9RJxb_output.musicxml,197,338,203,384,28,96,61,16,4,0,98,26,5
QmeXFxofu7btgFrgMDdi3xtDpJNDSwNeDYPERHQyYQHQTe_output.musicxml,83,314,186,210,63,180,62,48,1,0,15,4,17
QmeXidnkJcFYWJoUEjmvDrjrNjReABnq7X5GMWKej7RcZ8_output.musicxml,172,532,307,402,111,292,149,134,3,0,15,0,29
QmexUdUyuQudYrfZ1rEzNGNCuFZeuPGbMBKtrQW1ZjEKCK_output.musicxml,191,608,320,452,147,403,159,146,11,2,30,0,36
QmeyCCZHZFgfCEYkHccHAkHFC8KxkTGGHUQthxQK6LUqqd_output.musicxml,146,1360,666,1134,195,784,94,90,2,3,206,148,41
QmeZDYmky1f9ivPQndtLc6waH3WsFa8Ne3Ctv35U6UvzNk_output.musicxml,511,346,322,599,211,375,251,152,17,8,136,176,63
Qmeze8Miv1CrTryDRiPfHs5KR21hsuVPtyAWP8RfWGd836_output.musicxml,112,522,300,458,110,276,70,63,9,5,129,102,30
QmezfJce7t63HEBoMFr7HiGyCL8Q6wxnG32ojhqgZFLznB_output.musicxml,595,2604,1772,1956,544,2026,387,262,20,0,0,0,185
QmeZoPgD8tCBrKrbRztF9F7pJ126pzU7MLNPrqARZrhqZj_output.musicxml,432,3574,2039,3446,372,1712,261,223,22,8,277,170,211
QmezydxdbaZUtMcwqSAB981chpcpMsusRaSYtXYU4BfcjA_output.musicxml,165,754,412,512,124,410,112,88,13,10,20,36,25
QmeZZ9KC5tkh1yKvCpAUGccQNjK779qcLqacxHvTqzu4VM_output.musicxml,97,380,237,260,85,243,55,43,2,0,109,38,36
Qmf25VEi8nHb9PMHJbhkby4696r9PzvdPC9Kf78rqxoS7o_output.musicxml,161,386,208,287,105,262,77,71,13,7,81,12,40
Qmf3c1GxwEQsEALUa7L8jEd7g96DwXESQe7r2258ypxMFA_output.musicxml,109,548,265,382,100,267,92,90,4,1,10,0,28
Qmf3HDMn3CjbzWvZHHSvSPi1xog5C4CaSEpKUj66Ay37ZD_output.musicxml,158,492,341,353,149,317,81,84,5,2,217,96,38
Qmf3uQgPTDYej2VSS7z3yJXU6JiqTvShQ8XRNDVFZbSaCj_output.musicxml,522,3478,2009,2987,369,1482,269,190,25,15,205,200,81
Qmf3w9bRJp7mXpNJCuJpykPf9dVxmmKcR2AQvsDqUoiYzj_output.musicxml,794,11192,5751,9593,769,4220,516,513,67,27,419,236,242
Qmf3XWgLe3P7cYyFKughSQUVcL5KqHeSE8vmFjm96xa58T_output.musicxml,120,600,303,403,113,345,100,89,3,1,10,16,35
Qmf43mArrkSBbdNpSBYRY9jdZg97NbxRRjR1m64uitZzgi_output.musicxml,712,3034,1969,2243,426,2087,342,274,29,8,305,146,111
Qmf6Tc7gy9yV319kxSmQc5u6QWQ1MMuxmnL7w2DNGYvJJn_output.musicxml,122,740,371,669,106,360,102,106,5,1,90,94,49
Qmf8mAt1WHEEqTzv8dGnvLdbEiTX7Wz6nTmQeuncGiJTqD_output.musicxml,157,712,435,593,127,448,113,84,8,0,34,26,43
Qmf8ZXRoMnzo9FqSiJdt74N5AA7fSGezLqdeQjd1m1tezh_output.musicxml,88,392,231,239,75,177,60,48,3,1,65,86,32
Qmf9rRd1CENAQ3wqGabjZYPnKsaGzKES2ysCvx8SJ4Lp6g_output.musicxml,157,630,419,490,119,425,93,55,2,0,122,30,40
QmfBfjbwAos7gPhF2fsKpFHjTaPtxR72U5bQv64wuER3Ei_output.musicxml,258,2362,1251,2006,256,1493,175,134,9,1,104,60,117
QmfCMcqdEAVW7M7eYVfe5Fv2VCiKJ8KJsRrzQRQEYfgBuY_output.musicxml,96,44,29,34,13,30,36,11,0,0,20,0,4
QmfCQiHUnxahf7sWp4QpQBinzdxznSRCc7CWJujnfUhbqN_output.musicxml,322,2884,1173,2223,441,1352,302,292,6,1,80,36,281
QmfCxm46N4Z8UCFMcDjw4WdcyLRVAMHqD1vgv2bVFn3o4D_output.musicxml,212,1522,1093,1156,169,1114,86,71,5,3,115,58,37
QmfCZqGcDYty6aKYMtjF65XZheP3f9DrK9ePJ5XMXmZAjC_output.musicxml,99,546,319,375,108,299,72,66,3,2,112,90,42
QmfDEZzziRMTHTGr5iibjKkdBtQo1tWS1rE61tRcqWPkGR_output.musicxml,130,586,323,478,111,386,91,89,4,4,35,8,51
QmfDtEL8KqJcTdLdwZkqMuAGhbkBAs5L36BqGrj3gucM1H_output.musicxml,223,984,648,668,83,317,92,28,7,0,0,0,19
QmfEzdwthtTmyjk4PAiKJnVqvnAzayjWrcgN4Vux8shZkU_output.musicxml,184,358,201,299,117,254,86,78,6,4,123,62,31
QmfFbr42wG5tYZXtofF55QRMhwgGBUvaz8Htc8dDffqJsD_output.musicxml,241,908,465,792,209,607,199,202,8,7,147,26,113
QmfFdcEeAhfwfMnyrUEeDonGz6NFT7CfcfKJPk8hNCKC7A_output.musicxml,288,1634,993,1063,119,492,102,47,17,2,83,32,51
QmfFqHYSSaikEfvsDk7rmR7UKPLX9yUQ7DuLdpRN6L8fUQ_output.musicxml,190,720,447,465,69,235,65,38,11,0,5,8,13
QmfKXGaNRQ5L48V9eQpGT9FaRgP4WNwpK8BhwRhKFmG5Ra_output.musicxml,54,388,169,357,47,189,31,27,3,0,66,46,30
QmfLh8idpXxu8Ch3JKBhZF8S1651BJsDpETvxtMVgouu8j_output.musicxml,58,308,163,195,66,147,44,39,1,0,65,72,30
QmfNqeeJmUoLL2iUx5v9wVxgos5BY9GCofi8P8VbbCbGny_output.musicxml,116,562,347,477,79,305,76,67,3,2,89,86,15
QmfNzMC3od8ar6uePLQvyosWgq2MNPLzEXyfpiKxHYKxTn_output.musicxml,786,10570,4431,9634,763,4784,515,450,75,20,468,296,377
QmfP1puyj4B9594CoJM51Mno6zj54nGmUryJzuvKiHba3Z_output.musicxml,104,840,352,839,83,359,69,60,7,0,35,52,40
QmfP6t1NDf2HFg5o8GvCk8zQ6ddLmuf7TLpDmtBcsNPBUv_output.musicxml,934,8118,4728,7728,879,5098,656,584,61,24,133,112,355
QmfPP8LxRxbZ54PBz5ipWQmmmYQ9Ug8dqcyn3oevykFZUc_output.musicxml,189,684,322,494,129,359,144,112,11,1,10,36,28
QmfQhV8BoYV8RrQVM7KBQZvZtdPcLstadEz5atx5NQovJp_output.musicxml,180,576,335,535,164,399,113,120,7,3,190,94,51
QmfQk6uLZwrHudpd3t2xjPftS9Zi3jPevyKkshjRYtdw9w_output.musicxml,108,486,288,345,77,239,54,31,4,2,82,52,19
QmfQkNyQY1Dqv454WA2M17zGyqWeyc17SjqcKMEmdfYG4Z_output.musicxml,172,636,294,406,171,439,99,117,10,0,140,22,98
QmfTLgr3MmEGB19bJhkhvGzDXG9b9caTpJhyLP1hN8B1nH_output.musicxml,144,82,120,100,56,206,56,30,1,1,0,8,1
QmfTrxect4EmxY773JaVFdqT3YdpiviD62MbKgiiuestsE_output.musicxml,445,1844,1087,1481,301,1280,186,98,13,0,43,62,62
QmfU27bCQRdkKvDHmojEQ9KohCqGowCrYEa9fShhmWNCKx_output.musicxml,643,2054,1199,1663,474,1517,320,297,10,1,282,300,126
QmfVyyh9k2ZBnH4F4V2rJmfKAE6GiUaEUaYxigdm556ixN_output.musicxml,96,558,243,430,86,301,79,74,4,1,93,64,68
QmfWKK52FYkwJnp4djw6nxkNU7oNhvJcytQHMpvM52ysaL_output.musicxml,178,416,251,277,103,330,95,87,14,3,66,12,41
QmfWqW9whxCuTLWE36NrzCxmRKfacnG76kT55Q125vuxSQ_output.musicxml,88,398,235,295,59,272,39,34,6,1,27,16,15
QmfWY6iPYduXCtbjjzJbHm9Cqc1S8rPtSYRgaKzGvJdSjv_output.musicxml,212,766,509,514,130,503,104,66,12,1,41,8,19
QmfXbEJeEweH3rxa5JSEiFcxcPvyxagHgDKKbHokHuYKeX_output.musicxml,913,3366,2758,2741,564,3270,357,153,23,10,247,258,78
QmfXpv3vgVjvAPJronJoUwowyPpt5r5YzEH1457M6Perrq_output.musicxml,236,960,524,895,156,599,166,141,8,1,40,28,53
QmfYvLiF5XtL5SWCfKBcP8zBxNQmfKdc3rrUjejoKE3aUR_output.musicxml,252,946,522,861,193,596,160,141,14,7,200,102,47
QmfZE4Kp9gC3DWYNxaQpbzSVYGGmPkiUP2mD9XQYdLNfSL_output.musicxml,112,728,357,627,121,404,74,62,2,3,124,78,20
QmfZjihrA5s2wxvsw8a6gMVsAEpRVa5uijyh7j4WPGd5rr_output.musicxml,130,552,299,340,103,287,97,90,3,0,121,60,52
QmNbf4MLLRvF5rVJbsks3GzaqnmCghwi1ZgKEUX2Sbowxf_output.musicxml,407,208,228,191,144,349,127,61,23,0,15,14,31
QmNbLh8mYExHrdCzxtnAUzFQnnrm1RBkVQnNXdD4BhvUfX_output.musicxml,183,450,321,361,95,245,69,59,12,1,18,22,20
QmNbQhYysYUrec5Qt8VSAyEF9Yy2F4xqFv2QbqMRLwta25_output.musicxml,649,1850,1306,1606,312,1304,234,136,28,13,381,106,76
QmNbwRJt3PZ5XTQoHPy7Aze3qGv1HHbNFYRhGfwfCWTxxQ_output.musicxml,2981,16878,9959,13768,2079,11158,1155,622,134,51,638,346,444
QmNbYi3D2TNuyHoKi53C6B6p4HqGM5svNxoSx6Chazgn5y_output.musicxml,200,82,82,95,53,134,75,51,16,6,9,38,7
QmNcc2L1Ys6TjjKPuSZ8EL6t6M9Rpe6WGpsbSR9Z7REcAg_output.musicxml,78,808,373,785,71,308,39,41,3,2,91,62,14
QmNcG3kVxPd6bTnSWcWsoGLZYP4mMPiKRpnZ5iD22oN9h8_output.musicxml,107,254,164,243,61,164,93,100,7,0,15,28,19
QmNcsLEyZNu1cmg214SUd3J5uEcbGraXQyRDMNzCb2G8eg_output.musicxml,158,596,309,528,89,288,93,74,3,0,35,4,32
QmNdciJ8j6xYuvTz6c46oojungqVv1T8UGVpzuCon1XTc5_output.musicxml,82,458,255,303,88,251,45,35,4,1,92,42,34
QmNdn4Wm2Ftkn3kyD8LpGascLhnJ8mL1Np9j1AXbPVV3Zk_output.musicxml,1312,15668,7888,14790,1088,4366,870,626,45,22,682,514,516
QmNe3SZb39jAwVbzdf2Sza2oFSdy3gz4v5LHTjxCMyEGnK_output.musicxml,124,468,267,288,142,323,93,87,1,0,131,88,83
QmNeMW8dATc2GSyUV3QNnugnY4BLRNqxeHmD4FS5GpcyXn_output.musicxml,727,11608,5788,10670,649,3563,523,575,28,24,445,466,382
QmNeTv6vfSPWpikcKEFDWYti5YPq9YM57MeQrcTHdcHRZB_output.musicxml,844,2848,1074,2774,343,1065,259,92,15,0,228,30,46
QmNezDfHWXa4V88KB9tQoBfHkwBP5KePFUDHmP5SX9iaTA_output.musicxml,105,80,34,72,37,51,48,41,10,0,10,0,19
QmNfJoNpYcw7rb9Yo8G7JzTe611TmziaSF3Kq6KTc1xaoi_output.musicxml,205,574,349,401,166,418,117,119,10,6,255,52,57
QmNgTQTPRVaZHZtBJt3fsqM2g7kJgQyt9sfQu84qN8862m_output.musicxml,64,218,128,155,50,123,39,32,1,1,34,14,25
QmNhh67fgbSSNNoeyQLjT4Ekz35ARoBtNTqZV2eob2r3WK_output.musicxml,174,106,111,108,75,214,54,33,10,0,5,0,16
QmNhit8szH5xuggYpnhJVao5JzmjhmsiaHhZgfWCVYfGdw_output.musicxml,120,958,486,883,127,474,88,90,8,5,103,40,86
QmNjX8YsfqRgEd21VEACRjd6e25wqiBarj939oqZto7s3r_output.musicxml,167,606,350,450,159,386,119,101,1,2,172,136,58
QmNkRJTwgtGjNfCAbN48CiD1DQALsQGj4aFjWwKAFyH1ij_output.musicxml,97,378,226,272,62,196,60,28,2,1,5,20,19
QmNkU79dxArvLE5f8v1GYyBQwreun23AZrHqGdUBL7AMS2_output.musicxml,67,276,130,172,67,157,46,36,2,5,87,36,22
QmNLo59uv85A6ahH6fJry8T5DHc5Re9Gy7RU4nFXi9TX6x_output.musicxml,194,742,422,500,179,464,135,120,6,0,0,0,53
QmNMTu1HYvuVLKsazfu6ocUue9uRkkqUvMYSEJVVDdKNTz_output.musicxml,152,1270,512,1186,164,527,112,106,5,2,48,8,51
QmNnfdd1L6187F6C76DmXjR9n9srVztHgZ63oegSFMERWb_output.musicxml,141,344,273,302,107,279,83,68,9,7,76,50,27
QmNNowSgTAE9wmGPANpF67oqwnzC3EQu1RqVY4Sh6jb3Sj_output.musicxml,167,424,267,276,144,283,102,95,8,14,178,54,46
QmNnpA9Ghb77nEmxNdfD3jSsgciZyv3CoXzbPtjE9EMJ8E_output.musicxml,126,574,344,380,116,247,88,86,11,0,162,62,67
QmNnpsACCx48iVkLfLaPPkvLe75gv6Eq9dAEcSSWMYoBv7_output.musicxml,664,4164,2462,3240,494,2492,323,249,29,12,284,152,175
QmNoZVucBWebhz1NJh5d6appvLhw1m12VZ42Xi882P2TC1_output.musicxml,173,868,592,585,86,390,54,22,7,2,36,14,20
QmNp164TRVXSjRtp98Qt4UVMRFPNaLp1pStASF8ePZMCus_output.musicxml,179,872,478,803,146,484,96,85,7,2,149,54,52
QmNQ5LvufGymbMb71FRGC1ihtMtks4ftAax9xSENeBfkfX_output.musicxml,1053,8198,4550,7249,814,3155,546,428,36,19,492,268,409
QmNQyfTpMn4GkD42uSdUTSHHzrtN1sJVxfK7mh9SGoe8EW_output.musicxml,183,410,283,280,104,230,114,85,3,0,68,12,31
QmNr8VN9MT1P2XWcnsgymKLoi5TromjD5zFXExn5s12nPa_output.musicxml,146,404,265,315,114,236,73,57,5,1,108,30,38
QmNrcuUSAvhm8qZFp3jhZzGa157cwyBUypbuqk95AdJ4pf_output.musicxml,171,946,670,695,73,339,88,78,11,2,33,4,13
QmNs2H4BivMFt44kxMqT27hHNDKeQTpUkWKgQZ6jwt8GHx_output.musicxml,569,2990,1465,2876,323,1828,288,117,9,6,473,228,107
QmNShzaBEnVKFKPvxL4Lr1N4q5hqh8o9ssXogz2gNXyzGi_output.musicxml,135,684,367,662,133,398,114,114,11,2,140,94,39
QmNtqN18QFe9MAgzzbY6Y357XfMjENUGpA68CJBDp1SZ5J_output.musicxml,131,272,220,204,41,83,36,15,8,2,23,22,3
QmNu948NfhvTCDtjRDjpB2daZd7uMxgPFbB68TgYcXBry8_output.musicxml,106,22,58,30,21,54,20,5,2,0,10,0,0
QmNUGHGHbr7MSa4PDjFs6vSoYKqHjN5mgw2Xe6usBUX799_output.musicxml,61,500,239,533,55,209,36,30,2,1,55,40,25
QmNv4Gi8dBd3xtXxqd7G2ACtFYSoiWUZwnwhosWzM9Y7N1_output.musicxml,131,528,308,401,109,294,103,88,2,0,35,4,29
QmNv7a3uU8qRGjgwBNc3ncYd2X51SngZzSiqiribNSWbQ5_output.musicxml,176,474,286,378,133,292,106,92,11,2,60,4,43
QmNVQYgpkVZQe7psU5qLpntwb1V9HCbUXS5NNwVPWy5cST_output.musicxml,166,708,382,455,142,377,119,110,11,0,193,88,35
QmNvrZ9TWdRCrsvBVmBE9PXJWaPWFxmqCagWbbpwAnY43d_output.musicxml,283,7992,3713,7903,366,1824,266,266,19,12,327,254,303
QmNw4qGvhhyHadVNdWhejYJnSce3prC9Eh4UVKpNToxhde_output.musicxml,58,274,147,220,51,169,50,48,2,0,18,14,12
QmNW7hKXYfXqm7eSmJnh2m13CwBUNYNh3BGDxEt8HL7vTS_output.musicxml,1835,6428,4174,4769,918,3902,858,490,65,19,405,384,277
QmNWDcJHzP7EPxT5oimAjvCfZ5gWnTBkWkCAJ51VmWZah2_output.musicxml,109,522,346,413,89,350,71,53,4,0,83,0,28
QmNWnHAekyMTH8vc5uL5CQ4AkXFEUiLRGufZ8eBwxiiWo6_output.musicxml,91,528,312,370,94,286,54,39,3,0,105,70,40
QmNWqBCni7457sVbWsiVeyFfL1uH1Fa2BxSsj8fRPqi6s4_output.musicxml,600,4866,2237,4689,582,2751,309,261,19,2,374,228,247
QmNWu4UZ2vFPLkZEtRwHHDNPvVVeDscGY9mfmRZt6gRB12_output.musicxml,127,676,368,539,107,379,100,88,7,2,44,16,27
QmNwYBKB4aB1J4c9BmXSbZfKDPoi2MvH7pnSRUGtcgq4rb_output.musicxml,72,346,196,246,56,139,57,48,1,0,40,16,21
QmNxjC3fWELijZgEoc6FY8rfAnfLXqEx8FDs7zTFtyCT4U_output.musicxml,66,278,126,191,62,120,42,33,0,0,86,52,25
QmNXPRVW58SAar7SqDHEtbesnr3LTrWZDwrUpTExdMgj1v_output.musicxml,101,468,216,335,74,217,45,27,3,3,82,50,55
QmNXvceJwppXfrnqJUUDQDJyycFv3dw4K46JKzmU7GZV4v_output.musicxml,161,114,133,91,54,132,49,21,7,7,15,46,6
QmNydsSHKH5JEMjgV2shf22NF35wT21qn59o2CowAekTYk_output.musicxml,1018,13998,8104,12285,933,5496,599,471,42,11,505,332,517
QmNYdU1KAdDjFJD51LWTdJdohrQYrxuTH4NU1FzqsKj9bM_output.musicxml,130,44,86,68,37,95,47,19,5,3,0,18,1
QmNyzUF7hWhePmsHc9F62Ft6m7Jf5DRZDN5hUokzMwsUAy_output.musicxml,145,452,262,341,144,304,127,122,3,1,173,104,37
QmNZc3gskKi6apAkydynywBKgQKVw6Bf3W9XKKPYETSvwR_output.musicxml,1057,5222,2713,4354,651,2220,484,397,36,13,479,280,263
QmNzFRJooaysnw2Rzt1vTCQdbBne1Uk7wiyZXVsCCD1VSE_output.musicxml,544,2164,1043,1907,380,1537,171,101,24,20,280,122,122
QmNzHFygwo749633KDwtj6XHBB7VPFXfSraw1aqUHZGjZ9_output.musicxml,67,256,162,143,56,133,60,63,3,1,30,4,19
QmP13gsPKaiwUwKSGMmzNqXYWGhTvLUke3X4eiGkzMUnRA_output.musicxml,916,9234,3903,8695,844,3020,642,613,102,6,168,138,348
QmP18Lxj7dqwQRc4K13DdBYFpeJaDXgkxd5cHJ83hnuHWU_output.musicxml,159,950,473,858,143,470,125,105,3,4,168,128,49
QmP1E8CCj5cNX3idCKLQj1jWmop9cTu52FsjM7ix7FRg4c_output.musicxml,261,2048,1107,1702,268,1162,158,120,11,4,273,132,115
QmP29y7RYDSNYMkDakWtTMWabk8wWAAbb8xMDMFgfS39kF_output.musicxml,103,286,229,194,66,196,52,23,2,0,26,8,16
QmP2dWVdypkhDFJUsUaWbR8miDSHbwHfMLzBnREAGFiGNS_output.musicxml,158,626,369,437,129,323,76,63,3,3,107,78,34
QmP31Tkm7mowehsJSm6c2Qj718pEwkpgqzWicKCxN3c9SJ_output.musicxml,138,448,338,405,124,327,92,82,1,0,111,22,37
QmP3bw1Zdyz4toanPu7BZADWJeC3koxQ67acHsiu1uY4mh_output.musicxml,182,828,522,702,146,571,94,76,3,1,146,90,60
QmP3L8aHcknqXhcEUoE5QD7TwU8AZQQUYJpk6HeNjhAY5R_output.musicxml,130,944,486,923,123,435,96,86,7,5,146,126,61
QmP3vdpHVAggVFUWhxMRjYf12J1RLq57kZRx4kFdVzfusb_output.musicxml,956,3234,1537,3277,363,1689,397,161,12,5,74,76,51
QmP4c5pK1qzm8n26kBQk9iRdQncxTsTto6XL6sPv1mxKTJ_output.musicxml,75,296,193,263,45,155,45,32,1,4,15,20,18
QmP4fkq8WxG1NDeszzm2VPijTJ9NBNqqSxoXrRroAqgjPB_output.musicxml,121,972,361,949,72,333,50,35,4,2,90,18,64
QmP5btdYV2U86PQDPW4Dj8w68pztCYEmWbC1rvz35vcG7y_output.musicxml,71,318,150,206,64,176,49,42,1,1,74,56,17
QmP5xWNNeMU1U3zqs7qn51qkzqzxBot5odFSVP1DiZSdmX_output.musicxml,143,54,59,42,29,80,44,31,11,0,0,0,0
QmP66esocPvNfdfGS3rWNYRYfpQjuJohbCK6fsXTmTd3Zm_output.musicxml,203,792,473,522,208,583,127,117,6,0,203,100,62
QmPALUL6Dhqk7RaHqdrQexUrqv23hqzBHsy39H2NuNXJ1v_output.musicxml,66,252,136,193,51,129,46,48,2,0,45,0,19
QmPBJrXdAegDpKovdSZtxpg6LgVrYfXFgpRfgvcyYo9oMW_output.musicxml,139,688,348,610,103,378,96,79,10,3,35,24,51
QmPCgAW2siJZcdFHaQ3sn4W4BBMr6mLMM5zmDhc5ujpifJ_output.musicxml,216,832,441,732,174,573,154,138,10,2,40,0,56
QmPDC4AmyT9UxzRSyunrJvWBTSQqSxY7vQML5c9Pjkjkjf_output.musicxml,186,400,242,314,135,304,134,138,5,0,59,20,39
QmPdNj73Dq2PYNypnzJ7mHYv7Fdqgji7K4d2shzxdm8TAj_output.musicxml,157,832,502,700,123,468,88,75,10,4,118,80,50
QmPe1dSwLH9HYj96AVZi1YGtvu4zQww7w5rWhRuPvA6SgR_output.musicxml,226,2480,1196,2060,238,1337,182,159,20,7,192,160,62
QmPEAbzTWqqkHzh3GZfkYBqcDVxJU7AiwWMdRUQyUd7Wbz_output.musicxml,162,746,419,512,133,396,103,90,5,2,167,54,45
QmPEE6pCuQr2TxkQj3EHTNvwsjB6QxYgSNG87csaVy5kKS_output.musicxml,184,628,397,677,158,444,151,144,7,5,138,66,43
QmPEyw6mSx7XHVaVTYVnA23DsmzrDCRhpbL2UQisA6gu5g_output.musicxml,147,406,210,353,78,269,75,40,5,0,25,4,20
QmPFah33rpvQBcziJf8ptXW88XRPavoBxentzoUySXjX3k_output.musicxml,93,452,239,274,80,233,62,55,4,1,119,74,39
